id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,active_to_booked,days
5gu01bvcet,2013-08-21,2013-08-21,2013-08-21,MALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
ze8k623ok3,2013-08-21,2013-08-21,2013-08-21,FEMALE,26.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
nlxuepf2hk,2013-08-21,2013-08-21,2013-08-22,FEMALE,34.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
iqo2l6sibc,2013-08-21,2013-08-21,2014-05-07,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,259 days 00:00:00.000000000,259.0
2fv4opqslm,2013-08-21,2013-08-21,2013-08-21,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Iron,US,0 days 00:00:00.000000000,0.0
9yw27bzsgf,2013-08-21,2013-08-21,2013-08-23,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
i50xwpczs5,2013-08-21,2013-08-21,2014-05-18,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,270 days 00:00:00.000000000,270.0
y2s9a02bi7,2013-08-21,2013-08-21,2013-08-22,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,AU,1 days 00:00:00.000000000,1.0
ei70lmcsoc,2013-08-21,2013-08-21,2013-08-21,FEMALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,FR,0 days 00:00:00.000000000,0.0
xqgrkou162,2013-08-21,2013-08-21,2013-08-22,MALE,20.0,basic,0,de,direct,direct,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
hrdwkv3s3y,2013-08-21,2013-08-21,2013-10-02,MALE,37.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,42 days 00:00:00.000000000,42.0
r2n7vkrx96,2013-08-21,2013-08-21,2013-08-30,FEMALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,9 days 00:00:00.000000000,9.0
os6d7wasku,2013-08-21,2013-08-21,2014-05-21,OTHER,29.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,AU,273 days 00:00:00.000000000,273.0
z7pckal71j,2013-08-21,2013-08-21,2013-08-23,FEMALE,63.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
4pbb2w5c5w,2013-08-21,2013-08-21,2013-09-22,FEMALE,53.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,32 days 00:00:00.000000000,32.0
ogfu0h1zk4,2013-08-21,2013-08-21,2013-08-22,MALE,64.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
4hzzee4loq,2013-08-21,2013-08-21,2013-08-23,FEMALE,36.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
kgib4necd1,2013-08-21,2013-08-21,2013-09-18,FEMALE,45.0,basic,0,en,sem-brand,bing,linked,Web,Mac Desktop,Firefox,other,28 days 00:00:00.000000000,28.0
vsdll1n80e,2013-08-21,2013-08-21,2014-05-29,FEMALE,40.0,facebook,0,en,content,gsp,omg,Web,Windows Desktop,Chrome,US,281 days 00:00:00.000000000,281.0
rj99xv08t5,2013-08-21,2013-08-21,2013-08-30,FEMALE,41.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,9 days 00:00:00.000000000,9.0
l26s1g8a0p,2013-08-22,2013-08-22,2013-08-22,MALE,33.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
gca8vtez5s,2013-08-22,2013-08-22,2013-08-29,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,7 days 00:00:00.000000000,7.0
7bztmmt5oc,2013-08-22,2013-08-22,2014-06-22,FEMALE,28.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other,304 days 00:00:00.000000000,304.0
4qzzkxgzgo,2013-08-22,2013-08-22,2013-12-25,FEMALE,51.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,other,125 days 00:00:00.000000000,125.0
gcz6pxjykc,2013-08-22,2013-08-22,2013-08-24,FEMALE,24.0,facebook,0,ko,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
54z0c3a51l,2013-08-22,2013-08-22,2013-10-15,FEMALE,36.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Firefox,US,54 days 00:00:00.000000000,54.0
vsxsjzp6y1,2013-08-22,2013-08-22,2013-09-17,FEMALE,41.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,26 days 00:00:00.000000000,26.0
lznxmxgv2d,2013-08-22,2013-08-22,2013-08-22,FEMALE,38.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,IT,0 days 00:00:00.000000000,0.0
xtwxdza2iq,2013-08-22,2013-08-22,2014-03-12,MALE,34.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,202 days 00:00:00.000000000,202.0
vs4xb89rep,2013-08-22,2013-08-22,2013-10-16,MALE,28.0,basic,0,en,direct,direct,linked,Web,Desktop (Other),Chrome,other,55 days 00:00:00.000000000,55.0
sckwzlbcwm,2013-08-22,2013-08-22,2013-08-22,FEMALE,28.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
edgpjz6a01,2013-08-22,2013-08-22,2013-08-23,FEMALE,42.0,basic,0,en,sem-non-brand,google,tracked-other,Web,iPad,Mobile Safari,US,1 days 00:00:00.000000000,1.0
r47efstqzm,2013-08-22,2013-08-22,2013-08-24,MALE,87.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
rwcw68aq3b,2013-08-22,2013-08-22,2013-08-23,MALE,48.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,IT,1 days 00:00:00.000000000,1.0
yh0psr46pf,2013-08-22,2013-08-22,2014-03-18,FEMALE,36.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,ES,208 days 00:00:00.000000000,208.0
6wcisa69fo,2013-08-22,2013-08-22,2013-09-05,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,14 days 00:00:00.000000000,14.0
5cqpbxygax,2013-08-22,2013-08-22,2013-08-22,FEMALE,47.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
aci1b8s4sv,2013-08-22,2013-08-22,2013-08-25,MALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,DE,3 days 00:00:00.000000000,3.0
bgygjp6r5k,2013-08-23,2013-08-23,2013-09-20,FEMALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,28 days 00:00:00.000000000,28.0
zh4cbmsm0x,2013-08-23,2013-08-23,2013-08-29,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,iPad,Chrome Mobile,US,6 days 00:00:00.000000000,6.0
3bw8rpszdr,2013-08-23,2013-08-23,2014-05-28,FEMALE,28.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,278 days 00:00:00.000000000,278.0
kfcqvjeqo9,2013-08-23,2013-08-23,2013-08-23,MALE,36.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
fvl0y932be,2013-08-23,2013-08-23,2013-08-23,FEMALE,60.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,0 days 00:00:00.000000000,0.0
8x21tkyua7,2013-08-23,2013-08-23,2013-08-24,FEMALE,59.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
vr1dyvs47i,2013-08-23,2013-08-23,2013-09-04,FEMALE,55.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,12 days 00:00:00.000000000,12.0
as9xtr471q,2013-08-23,2013-08-23,2013-09-06,MALE,42.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,14 days 00:00:00.000000000,14.0
5dqjojghcp,2013-08-23,2013-08-23,2013-12-16,MALE,44.0,basic,0,en,content,gsp,omg,Web,Windows Desktop,Firefox,US,115 days 00:00:00.000000000,115.0
434r8fktkh,2013-08-23,2013-08-23,2013-08-28,FEMALE,27.0,basic,0,zh,sem-non-brand,baidu,omg,Web,Windows Desktop,Chrome,FR,5 days 00:00:00.000000000,5.0
8nzfqgtiev,2013-08-23,2013-08-23,2013-08-23,MALE,27.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
rtv2a9sf0b,2013-08-23,2013-08-23,2013-08-25,MALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
noejckwq12,2013-08-23,2013-08-23,2013-09-03,FEMALE,34.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other,11 days 00:00:00.000000000,11.0
lxkl1ym228,2013-08-23,2013-08-23,2013-09-03,FEMALE,26.0,basic,0,en,seo,yahoo,linked,Web,Windows Desktop,Firefox,US,11 days 00:00:00.000000000,11.0
om0gfdvbi8,2013-08-23,2013-08-23,2013-08-29,MALE,41.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US,6 days 00:00:00.000000000,6.0
rdywdgmu8a,2013-08-23,2013-08-23,2013-10-16,FEMALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,54 days 00:00:00.000000000,54.0
8npfk9duxu,2013-08-23,2013-08-23,2013-12-07,MALE,52.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Silk,US,106 days 00:00:00.000000000,106.0
jcdnnizv40,2013-08-23,2013-08-23,2013-08-23,MALE,33.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
zlaghuocz7,2013-08-23,2013-08-23,2013-08-23,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Android Tablet,IE,US,0 days 00:00:00.000000000,0.0
gc1ko2tj7p,2013-08-23,2013-08-23,2013-08-29,MALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
wxx7da8jg4,2013-08-23,2013-08-23,2013-08-28,FEMALE,28.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Firefox,FR,5 days 00:00:00.000000000,5.0
7lki72k0bb,2013-08-24,2013-08-24,2013-08-24,FEMALE,49.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
n4uxr735as,2013-08-24,2013-08-24,2013-08-24,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
wq9arooihk,2013-08-24,2013-08-24,2013-08-25,MALE,36.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR,1 days 00:00:00.000000000,1.0
vcektbvnsz,2013-08-24,2013-08-24,2013-08-26,FEMALE,30.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
z0mxdzhgdp,2013-08-24,2013-08-24,2013-08-31,FEMALE,48.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,CA,7 days 00:00:00.000000000,7.0
wqru6drwtq,2013-08-24,2013-08-24,2013-10-02,FEMALE,49.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,39 days 00:00:00.000000000,39.0
660ue22hho,2013-08-24,2013-08-24,2014-05-11,MALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,IT,260 days 00:00:00.000000000,260.0
a7fqtitskf,2013-08-24,2013-08-24,2013-12-16,FEMALE,58.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,114 days 00:00:00.000000000,114.0
0a3rom5nit,2013-08-25,2013-08-25,2013-08-29,FEMALE,66.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,FR,4 days 00:00:00.000000000,4.0
ykfkwelvz7,2013-08-25,2013-08-25,2013-08-26,FEMALE,57.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
qczx0izio9,2013-08-25,2013-08-25,2013-08-25,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Android Phone,Android Browser,US,0 days 00:00:00.000000000,0.0
cpv72wha79,2013-08-25,2013-08-25,2013-08-25,FEMALE,31.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
32dfec9yyw,2013-08-25,2013-08-25,2014-03-22,MALE,32.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US,209 days 00:00:00.000000000,209.0
xplowrai9j,2013-08-25,2013-08-25,2013-08-25,FEMALE,24.0,basic,0,de,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
2x5fmh291v,2013-08-25,2013-08-25,2013-08-27,MALE,35.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
7xvhi25c3g,2013-08-25,2013-08-25,2013-10-04,MALE,28.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US,40 days 00:00:00.000000000,40.0
lowmoo3j2u,2013-08-25,2013-08-25,2013-09-10,FEMALE,35.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,other,16 days 00:00:00.000000000,16.0
ajkprt9dmu,2013-08-25,2013-08-25,2013-08-26,FEMALE,38.0,basic,0,en,seo,other,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
jdtmbjf0f7,2013-08-25,2013-08-25,2013-08-25,MALE,58.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
qi3tw7jsxw,2013-08-25,2013-08-25,2013-08-27,FEMALE,24.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
q1bvfoon46,2013-08-25,2013-08-25,2013-08-26,FEMALE,64.0,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US,1 days 00:00:00.000000000,1.0
6e1uczfkcv,2013-08-25,2013-08-25,2013-08-28,FEMALE,53.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
cbxjydcyc6,2013-08-30,2013-08-26,2013-09-05,MALE,60.0,basic,0,en,seo,bing,omg,Web,Windows Desktop,Chrome,US,10 days 00:00:00.000000000,10.0
2w59hglklg,2013-08-26,2013-08-26,2013-08-26,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,0 days 00:00:00.000000000,0.0
vdogiwfix3,2013-08-26,2013-08-26,2013-12-19,FEMALE,26.0,basic,24,en,direct,direct,tracked-other,Moweb,Mac Desktop,Safari,US,115 days 00:00:00.000000000,115.0
s3l9gn10rx,2013-08-26,2013-08-26,2013-08-26,FEMALE,26.0,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
6dteh97o26,2013-08-26,2013-08-26,2013-10-21,FEMALE,30.0,facebook,0,en,content,google,omg,Web,Mac Desktop,Firefox,US,56 days 00:00:00.000000000,56.0
tky8vsl177,2013-08-26,2013-08-26,2014-02-09,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,167 days 00:00:00.000000000,167.0
afdv0piuwo,2013-08-26,2013-08-26,2013-08-28,FEMALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
bvq55458xs,2013-08-26,2013-08-26,2014-03-11,MALE,67.0,basic,0,en,other,other,omg,Web,Mac Desktop,Firefox,US,197 days 00:00:00.000000000,197.0
1y2uornb6f,2013-09-24,2013-08-26,2013-09-24,FEMALE,49.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,29 days 00:00:00.000000000,29.0
3737kddgz6,2013-08-26,2013-08-26,2013-09-17,MALE,35.0,facebook,0,ko,sem-brand,google,linked,Web,Windows Desktop,Firefox,US,22 days 00:00:00.000000000,22.0
lv2xy9f9n4,2013-08-26,2013-08-26,2013-08-26,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
jox394ic6t,2013-08-26,2013-08-26,2014-05-15,FEMALE,50.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NL,262 days 00:00:00.000000000,262.0
qou5g1gb9k,2013-08-26,2013-08-26,2014-06-29,FEMALE,55.0,basic,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Safari,US,307 days 00:00:00.000000000,307.0
9dcok7m7tn,2013-08-26,2013-08-26,2013-08-26,FEMALE,48.0,facebook,0,en,sem-non-brand,vast,omg,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
32lbg4fmsw,2013-08-26,2013-08-26,2013-08-29,FEMALE,35.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
y2p8rguw9y,2013-08-26,2013-08-26,2013-08-27,MALE,39.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
5xqk1tuli8,2013-08-26,2013-08-26,2013-08-26,FEMALE,36.0,facebook,0,da,sem-brand,google,omg,Web,Android Tablet,IE,US,0 days 00:00:00.000000000,0.0
f6992qoke1,2013-08-26,2013-08-26,2013-08-28,MALE,43.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,IE,US,2 days 00:00:00.000000000,2.0
ukhkpnfvqr,2013-08-26,2013-08-26,2014-01-17,FEMALE,30.0,basic,24,en,direct,direct,linked,Moweb,Mac Desktop,Chrome,US,144 days 00:00:00.000000000,144.0
76kphvlv1w,2013-08-26,2013-08-26,2013-08-30,MALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,4 days 00:00:00.000000000,4.0
e9tmmko82j,2013-08-26,2013-08-26,2013-09-06,MALE,35.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,other,11 days 00:00:00.000000000,11.0
bmjuv2frch,2013-08-26,2013-08-26,2013-08-28,FEMALE,56.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
b0r6v2dgvw,2013-08-27,2013-08-27,2013-08-28,FEMALE,28.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
i0bwr364sw,2013-08-27,2013-08-27,2014-06-10,FEMALE,39.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US,287 days 00:00:00.000000000,287.0
gwmi2kwmdc,2013-08-27,2013-08-27,2013-08-29,MALE,33.0,facebook,0,en,direct,direct,product,Web,Mac Desktop,Chrome,other,2 days 00:00:00.000000000,2.0
u8th3kq2c3,2013-08-27,2013-08-27,2014-06-15,FEMALE,30.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,292 days 00:00:00.000000000,292.0
su8ibyntrr,2013-08-27,2013-08-27,2013-08-28,MALE,57.0,basic,0,sv,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other,1 days 00:00:00.000000000,1.0
4y8650hr4r,2013-08-27,2013-08-27,2013-09-03,FEMALE,64.0,basic,25,en,direct,direct,omg,iOS,iPad,Mobile Safari,other,7 days 00:00:00.000000000,7.0
qky00t17sr,2013-08-27,2013-08-27,2013-09-04,MALE,53.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,8 days 00:00:00.000000000,8.0
yq7s10vy5x,2013-08-27,2013-08-27,2013-08-27,FEMALE,50.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
u7sbd8qqtv,2013-08-27,2013-08-27,2013-08-29,FEMALE,36.0,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,US,2 days 00:00:00.000000000,2.0
eq3bsy7njh,2013-08-27,2013-08-27,2014-03-13,FEMALE,55.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,198 days 00:00:00.000000000,198.0
2vgmi96nis,2013-08-27,2013-08-27,2013-09-05,FEMALE,41.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,FR,9 days 00:00:00.000000000,9.0
w95rto4xc7,2013-08-27,2013-08-27,2013-09-04,MALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,PT,8 days 00:00:00.000000000,8.0
d0wk475y4g,2013-08-27,2013-08-27,2013-09-04,MALE,63.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,other,8 days 00:00:00.000000000,8.0
a7g97noa2s,2013-08-27,2013-08-27,2013-08-29,FEMALE,51.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,2 days 00:00:00.000000000,2.0
q6v9g4ky0c,2013-08-27,2013-08-27,2013-08-28,MALE,40.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
vp9zxqa7na,2013-08-27,2013-08-27,2013-08-29,FEMALE,31.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
7gnqcwb7hj,2013-08-27,2013-08-27,2013-09-17,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,21 days 00:00:00.000000000,21.0
rw4dul6x2z,2013-08-27,2013-08-27,2013-09-03,MALE,33.0,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US,7 days 00:00:00.000000000,7.0
718pbvo3ut,2013-08-27,2013-08-27,2013-09-26,FEMALE,26.0,basic,0,en,other,facebook,tracked-other,Web,Windows Desktop,Firefox,other,30 days 00:00:00.000000000,30.0
3clpdlmtrz,2013-08-27,2013-08-27,2013-09-04,MALE,35.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,8 days 00:00:00.000000000,8.0
1xax5b7q7u,2013-08-27,2013-08-27,2013-08-29,FEMALE,27.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
wgy6qkws1c,2013-08-27,2013-08-27,2013-09-04,MALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,8 days 00:00:00.000000000,8.0
in03aybtb9,2013-08-28,2013-08-28,2013-08-28,FEMALE,38.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
qpvr26mr9w,2013-08-28,2013-08-28,2013-09-24,FEMALE,66.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,GB,27 days 00:00:00.000000000,27.0
zf1vb3425g,2013-08-28,2013-08-28,2013-08-28,MALE,28.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,DE,0 days 00:00:00.000000000,0.0
b7cz7pjxlu,2013-08-28,2013-08-28,2013-08-28,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,0 days 00:00:00.000000000,0.0
p662htv3w3,2013-08-28,2013-08-28,2013-08-31,MALE,52.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
ikt6e8s4qd,2013-08-28,2013-08-28,2013-08-30,MALE,59.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
wrx3ubue1v,2013-08-28,2013-08-28,2013-09-03,FEMALE,58.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,6 days 00:00:00.000000000,6.0
f1opq68jms,2013-08-28,2013-08-28,2013-08-30,FEMALE,34.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
7beqgg1xjz,2013-08-28,2013-08-28,2013-08-29,MALE,28.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
tlz3hmy8i6,2013-08-28,2013-08-28,2013-08-28,MALE,53.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,other,0 days 00:00:00.000000000,0.0
06wz9k3y5a,2013-08-28,2013-08-28,2013-08-30,MALE,30.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
nk3q6gh2z3,2013-08-28,2013-08-28,2013-08-28,MALE,29.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
95iesuk5x0,2013-08-28,2013-08-28,2013-09-20,FEMALE,48.0,basic,0,zh,seo,google,linked,Web,Mac Desktop,Safari,other,23 days 00:00:00.000000000,23.0
sse869c7va,2013-08-28,2013-08-28,2013-08-28,FEMALE,43.0,basic,24,en,direct,direct,omg,Moweb,iPad,Mobile Safari,US,0 days 00:00:00.000000000,0.0
5oj32pl3ze,2013-08-28,2013-08-28,2013-08-28,MALE,28.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
xrmfk1nshf,2013-08-28,2013-08-28,2013-09-04,FEMALE,27.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US,7 days 00:00:00.000000000,7.0
cwap242ixm,2013-08-28,2013-08-28,2013-09-19,FEMALE,62.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,GB,22 days 00:00:00.000000000,22.0
jvaxekli7f,2013-08-28,2013-08-28,2013-11-13,MALE,39.0,facebook,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,US,77 days 00:00:00.000000000,77.0
7lfysdwwau,2013-08-28,2013-08-28,2013-08-28,FEMALE,24.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
kf3y5w0az7,2013-08-28,2013-08-28,2013-08-29,MALE,25.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
xcdw911i72,2013-08-28,2013-08-28,2014-04-30,FEMALE,28.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,GB,245 days 00:00:00.000000000,245.0
emr0jiu4dl,2013-08-28,2013-08-28,2013-11-26,MALE,47.0,basic,0,en,direct,direct,product,Web,Windows Desktop,IE,US,90 days 00:00:00.000000000,90.0
qpj09rmym0,2013-08-28,2013-08-28,2013-08-30,FEMALE,49.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
2mw26sc6pp,2013-08-28,2013-08-28,2013-09-07,MALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR,10 days 00:00:00.000000000,10.0
