id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
epptr71wft,2013-12-12:00:00:00,2013-12-12:21:47:37,2014-03-28:00:00:00,MALE,28.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,ES
vg9m0j2s5l,2013-12-12:00:00:00,2013-12-12:23:58:41,2013-12-13:00:00:00,FEMALE,35.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,other
28qbtr0x4e,2013-12-13:00:00:00,2013-12-13:03:21:34,2014-04-13:00:00:00,FEMALE,31.0,basic,24,en,direct,direct,omg,Moweb,Windows Desktop,IE,US
vkxkxecix7,2013-12-13:00:00:00,2013-12-13:03:48:53,2013-12-15:00:00:00,FEMALE,31.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
r78w4fhe2y,2013-12-13:00:00:00,2013-12-13:05:13:33,2014-05-16:00:00:00,MALE,27.0,facebook,0,en,direct,direct,linked,Web,Desktop (Other),Chrome,US
3mcf75bsig,2013-12-13:00:00:00,2013-12-13:05:35:02,2013-12-14:00:00:00,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
xztj90ltrw,2013-12-13:00:00:00,2013-12-13:05:44:08,2014-06-12:00:00:00,FEMALE,29.0,facebook,0,en,other,facebook,tracked-other,Web,Mac Desktop,Chrome,US
eayedcnczo,2013-12-13:00:00:00,2013-12-13:05:46:00,2013-12-25:00:00:00,MALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,GB
mpw1kw0mli,2013-12-13:00:00:00,2013-12-13:06:56:13,2014-05-19:00:00:00,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other
ldigdmii53,2013-12-13:00:00:00,2013-12-13:08:09:36,2013-12-16:00:00:00,FEMALE,26.0,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US
uof88yib6n,2013-12-13:00:00:00,2013-12-13:08:27:19,2013-12-21:00:00:00,MALE,33.0,facebook,12,en,api,other,omg,iOS,Mac Desktop,Chrome,AU
8f55cwr8ne,2013-12-13:00:00:00,2013-12-13:14:53:27,2013-12-15:00:00:00,MALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
lp91gjnumo,2013-12-13:00:00:00,2013-12-13:17:27:27,2013-12-13:00:00:00,MALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
8shi6ao53a,2013-12-13:00:00:00,2013-12-13:17:51:35,2014-02-21:00:00:00,FEMALE,33.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
uyhyai4edd,2013-12-13:00:00:00,2013-12-13:18:11:16,2014-01-31:00:00:00,MALE,31.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
34fc7bclea,2013-12-13:00:00:00,2013-12-13:18:45:05,2013-12-16:00:00:00,FEMALE,43.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NL
1lzg075rud,2013-12-13:00:00:00,2013-12-13:19:08:02,2013-12-15:00:00:00,FEMALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
ic8cw8exlz,2013-12-13:00:00:00,2013-12-13:19:26:47,2013-12-13:00:00:00,FEMALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
t25d9v3gio,2013-12-13:00:00:00,2013-12-13:19:45:43,2014-01-18:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US
cjbfuj9a99,2013-12-13:00:00:00,2013-12-13:20:07:21,2014-03-17:00:00:00,FEMALE,25.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
34319mmlp3,2013-12-13:00:00:00,2013-12-13:20:16:39,2014-06-12:00:00:00,FEMALE,59.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
5wsi7rnfyz,2013-12-13:00:00:00,2013-12-13:20:46:46,2013-12-13:00:00:00,MALE,23.0,facebook,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US
bpmy5xdhb8,2013-12-13:00:00:00,2013-12-13:21:50:59,2013-12-14:00:00:00,FEMALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
h05nzu4zbs,2013-12-13:00:00:00,2013-12-13:21:53:06,2013-12-13:00:00:00,MALE,32.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US
b3mkgwu0a2,2013-12-13:00:00:00,2013-12-13:22:02:45,2013-12-16:00:00:00,MALE,18.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,DE
9dvskyqrzb,2013-12-13:00:00:00,2013-12-13:22:38:22,2014-04-07:00:00:00,FEMALE,30.0,facebook,12,en,api,other,linked,iOS,Mac Desktop,Chrome,other
90ay39bzt3,2013-12-13:00:00:00,2013-12-13:23:22:59,2013-12-16:00:00:00,FEMALE,33.0,basic,24,en,direct,direct,tracked-other,Moweb,iPhone,Mobile Safari,DE
7xevquuxbc,2013-12-14:00:00:00,2013-12-14:01:28:52,2013-12-14:00:00:00,MALE,31.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
hv6vqbkxmw,2013-12-14:00:00:00,2013-12-14:02:08:58,2014-01-11:00:00:00,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
2nhxtzec9o,2013-12-14:00:00:00,2013-12-14:02:30:05,2013-12-16:00:00:00,MALE,24.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
ebtqr5hc2p,2013-12-14:00:00:00,2013-12-14:02:42:32,2013-12-16:00:00:00,FEMALE,26.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
xndh5dszwh,2013-12-14:00:00:00,2013-12-14:04:27:16,2013-12-14:00:00:00,MALE,42.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,GB
b75erah66q,2013-12-14:00:00:00,2013-12-14:10:49:44,2013-12-14:00:00:00,FEMALE,38.0,basic,0,ja,direct,direct,omg,Web,Windows Desktop,Firefox,FR
c4lvn4av6x,2013-12-14:00:00:00,2013-12-14:13:39:55,2014-04-26:00:00:00,FEMALE,26.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other
dpti9z8vdg,2013-12-14:00:00:00,2013-12-14:15:07:03,2013-12-14:00:00:00,MALE,29.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
lwcilaiqup,2013-12-14:00:00:00,2013-12-14:15:51:16,2014-04-22:00:00:00,FEMALE,42.0,basic,23,en,direct,direct,linked,Android,Windows Desktop,Firefox,other
bzg5vlywyi,2013-12-14:00:00:00,2013-12-14:16:52:37,2013-12-14:00:00:00,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
dh1kmhp663,2013-12-14:00:00:00,2013-12-14:17:52:48,2013-12-19:00:00:00,MALE,44.0,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,other
8rgygcfq6s,2013-12-14:00:00:00,2013-12-14:18:01:30,2013-12-15:00:00:00,MALE,24.0,facebook,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US
tdb0fpdfbn,2013-12-14:00:00:00,2013-12-14:18:03:18,2013-12-15:00:00:00,MALE,60.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
pvxz0renqh,2013-12-14:00:00:00,2013-12-14:18:16:50,2013-12-15:00:00:00,MALE,26.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
6f1gb79ynl,2013-12-14:00:00:00,2013-12-14:19:03:09,2013-12-27:00:00:00,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
l0eihvscsa,2013-12-14:00:00:00,2013-12-14:19:40:07,2013-12-14:00:00:00,FEMALE,30.0,facebook,0,en,sem-brand,google,tracked-other,Web,iPad,Mobile Safari,US
kofw5xbnef,2013-12-14:00:00:00,2013-12-14:19:46:54,2013-12-29:00:00:00,FEMALE,37.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
ucktc6k5xp,2013-12-14:00:00:00,2013-12-14:20:35:23,2013-12-15:00:00:00,FEMALE,37.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
77amajb8tg,2013-12-14:00:00:00,2013-12-14:20:37:58,2013-12-17:00:00:00,MALE,28.0,basic,0,es,seo,google,linked,Web,Windows Desktop,Chrome,US
amde0ubg1g,2013-12-14:00:00:00,2013-12-14:21:36:46,2013-12-21:00:00:00,FEMALE,29.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US
f68ki3e6x6,2013-12-14:00:00:00,2013-12-14:21:44:48,2013-12-15:00:00:00,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
h08ojrrnmd,2013-12-14:00:00:00,2013-12-14:21:57:29,2013-12-15:00:00:00,MALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
7pgr920t7x,2013-12-14:00:00:00,2013-12-14:22:01:56,2013-12-20:00:00:00,MALE,44.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Chrome,US
kpqh7147ww,2013-12-14:00:00:00,2013-12-14:22:32:07,2013-12-16:00:00:00,FEMALE,38.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
7lw0hyrsyr,2013-12-15:00:00:00,2013-12-15:00:42:31,2014-01-03:00:00:00,MALE,28.0,facebook,0,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,US
ltq2c45z4h,2013-12-15:00:00:00,2013-12-15:01:14:34,2013-12-15:00:00:00,MALE,30.0,facebook,0,fr,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR
34d63u2cgi,2013-12-15:00:00:00,2013-12-15:01:23:33,2014-04-16:00:00:00,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
m5valbw3vu,2013-12-15:00:00:00,2013-12-15:02:35:32,2013-12-22:00:00:00,MALE,22.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
6rqb3e1vkh,2013-12-15:00:00:00,2013-12-15:02:50:43,2014-05-01:00:00:00,FEMALE,39.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
q08lss2slg,2013-12-15:00:00:00,2013-12-15:05:54:03,2013-12-16:00:00:00,MALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1ar0twx2g7,2013-12-15:00:00:00,2013-12-15:06:39:59,2014-01-24:00:00:00,FEMALE,41.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
320w5xsule,2013-12-15:00:00:00,2013-12-15:17:09:48,2014-05-28:00:00:00,MALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
464zepytkw,2013-12-15:00:00:00,2013-12-15:17:10:43,2013-12-17:00:00:00,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
5t54aa5616,2013-12-15:00:00:00,2013-12-15:18:00:44,2013-12-17:00:00:00,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
3b49bolviu,2013-12-15:00:00:00,2013-12-15:18:04:12,2013-12-15:00:00:00,MALE,50.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES
0i6bbvuy75,2013-12-15:00:00:00,2013-12-15:21:01:10,2014-02-10:00:00:00,FEMALE,24.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,other
vavkyakq57,2013-12-15:00:00:00,2013-12-15:21:09:03,2013-12-15:00:00:00,FEMALE,33.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
osqasrpc1y,2013-12-15:00:00:00,2013-12-15:21:35:02,2014-01-10:00:00:00,FEMALE,24.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,other
hza0qdheq1,2013-12-15:00:00:00,2013-12-15:22:04:44,2013-12-16:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
44stv488y8,2013-12-16:00:00:00,2013-12-16:01:07:32,2013-12-24:00:00:00,MALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
csky9mwhz4,2013-12-16:00:00:00,2013-12-16:02:09:21,2013-12-16:00:00:00,MALE,31.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
p6tliwyr5x,2013-12-16:00:00:00,2013-12-16:02:28:13,2014-03-04:00:00:00,FEMALE,32.0,basic,0,zh,direct,direct,linked,Web,Mac Desktop,Safari,US
w21o82sl6a,2013-12-16:00:00:00,2013-12-16:02:40:46,2013-12-16:00:00:00,FEMALE,28.0,basic,0,zh,direct,direct,linked,Web,Mac Desktop,Chrome,US
iz7o37zubd,2013-12-16:00:00:00,2013-12-16:04:29:58,2013-12-21:00:00:00,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
bus665on1u,2013-12-16:00:00:00,2013-12-16:05:19:17,2013-12-28:00:00:00,MALE,25.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
9bqg5kp821,2013-12-16:00:00:00,2013-12-16:06:19:55,2013-12-16:00:00:00,MALE,31.0,facebook,0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,US
smd0baf3te,2013-12-16:00:00:00,2013-12-16:06:28:24,2013-12-16:00:00:00,FEMALE,27.0,basic,0,en,sem-brand,yandex,omg,Web,Windows Desktop,IE,US
0qz17ndl63,2013-12-16:00:00:00,2013-12-16:07:09:12,2013-12-18:00:00:00,FEMALE,48.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
nypxf7qa5c,2013-12-16:00:00:00,2013-12-16:07:29:36,2014-03-26:00:00:00,MALE,30.0,facebook,12,en,api,other,linked,iOS,Mac Desktop,Safari,US
z5knfp67f9,2013-12-16:00:00:00,2013-12-16:07:45:50,2013-12-16:00:00:00,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR
ysdb211wls,2013-12-16:00:00:00,2013-12-16:08:07:38,2014-06-15:00:00:00,MALE,35.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
c3x6pukj9r,2013-12-16:00:00:00,2013-12-16:09:22:47,2013-12-16:00:00:00,MALE,31.0,basic,0,en,direct,direct,linked,Web,Desktop (Other),Firefox,US
7adyc8oxyo,2013-12-16:00:00:00,2013-12-16:16:11:24,2013-12-16:00:00:00,FEMALE,24.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR
9pcdembkxi,2013-12-16:00:00:00,2013-12-16:16:36:49,2013-12-19:00:00:00,FEMALE,31.0,basic,25,en,direct,direct,linked,iOS,Mac Desktop,Firefox,other
7l11boh2v6,2013-12-16:00:00:00,2013-12-16:18:13:20,2014-02-12:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,ES
fizzsps3hb,2013-12-16:00:00:00,2013-12-16:18:13:40,2013-12-18:00:00:00,FEMALE,29.0,facebook,0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,US
0i0sxp0srs,2013-12-16:00:00:00,2013-12-16:18:33:09,2014-06-22:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
fbb9rejiv8,2013-12-16:00:00:00,2013-12-16:19:31:34,2013-12-18:00:00:00,FEMALE,28.0,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,US
fhhg9fm24l,2013-12-16:00:00:00,2013-12-16:19:48:25,2014-05-29:00:00:00,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
tiivpnkp6c,2013-12-16:00:00:00,2013-12-16:19:55:53,2013-12-20:00:00:00,FEMALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
dx7d3676ne,2013-12-16:00:00:00,2013-12-16:20:03:22,2013-12-16:00:00:00,MALE,42.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
7ce688igpx,2013-12-16:00:00:00,2013-12-16:20:27:42,2013-12-17:00:00:00,FEMALE,57.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,IE,GB
37op06qrq2,2013-12-16:00:00:00,2013-12-16:20:32:33,2014-04-25:00:00:00,MALE,45.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,other
1h818gab5c,2013-12-16:00:00:00,2013-12-16:20:35:35,2013-12-17:00:00:00,FEMALE,31.0,facebook,12,en,api,other,linked,iOS,Mac Desktop,Firefox,US
8bc0d7y85q,2013-12-16:00:00:00,2013-12-16:20:49:54,2013-12-16:00:00:00,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
39due1f7vr,2013-12-16:00:00:00,2013-12-16:21:04:48,2013-12-16:00:00:00,FEMALE,23.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
d443ym3nzw,2013-12-16:00:00:00,2013-12-16:23:04:40,2013-12-16:00:00:00,MALE,29.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
4yyq6tpshx,2013-12-16:00:00:00,2013-12-16:23:56:38,2013-12-19:00:00:00,FEMALE,54.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
mfpwan4lt2,2013-12-17:00:00:00,2013-12-17:00:03:38,2013-12-17:00:00:00,MALE,66.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,FR
aee0tdv934,2013-12-17:00:00:00,2013-12-17:00:04:12,2014-01-06:00:00:00,FEMALE,55.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
sies2bmq07,2013-12-17:00:00:00,2013-12-17:00:44:18,2013-12-19:00:00:00,MALE,50.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
7sbtl1wroh,2013-12-17:00:00:00,2013-12-17:00:55:31,2013-12-18:00:00:00,FEMALE,32.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
mbc5x15lh9,2013-12-17:00:00:00,2013-12-17:01:16:26,2013-12-17:00:00:00,MALE,40.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
816urbb5tw,2013-12-17:00:00:00,2013-12-17:02:24:04,2013-12-17:00:00:00,FEMALE,60.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
91kma17rq5,2013-12-17:00:00:00,2013-12-17:02:26:58,2014-06-19:00:00:00,FEMALE,37.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
dnjp07nmyn,2013-12-17:00:00:00,2013-12-17:02:29:21,2013-12-17:00:00:00,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
3yzaj6n85u,2013-12-17:00:00:00,2013-12-17:03:11:01,2013-12-17:00:00:00,MALE,26.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
dj4g9hv4vj,2013-12-17:00:00:00,2013-12-17:03:13:37,2013-12-17:00:00:00,FEMALE,48.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
wq3izdp5pr,2013-12-17:00:00:00,2013-12-17:03:15:46,2013-12-17:00:00:00,MALE,26.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
shi9mqoyb5,2013-12-17:00:00:00,2013-12-17:03:34:22,2013-12-17:00:00:00,FEMALE,28.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US
1tyguqa83c,2013-12-17:00:00:00,2013-12-17:05:12:05,2013-12-24:00:00:00,MALE,50.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
stgfix422l,2013-12-17:00:00:00,2013-12-17:05:58:59,2013-12-17:00:00:00,MALE,44.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
jsu5kzdpg3,2013-12-17:00:00:00,2013-12-17:06:10:34,2013-12-18:00:00:00,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
8pdk7n49qz,2013-12-17:00:00:00,2013-12-17:07:15:00,2014-01-12:00:00:00,MALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
bqmfxhxt43,2013-12-17:00:00:00,2013-12-17:07:33:00,2013-12-24:00:00:00,FEMALE,34.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ww6c3i14kt,2013-12-17:00:00:00,2013-12-17:07:51:50,2014-05-24:00:00:00,FEMALE,45.0,basic,0,zh,content,gsp,omg,Web,Windows Desktop,Chrome,US
rv4er2iisc,2013-12-17:00:00:00,2013-12-17:07:52:55,2014-02-22:00:00:00,FEMALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
53qc4ela2s,2013-12-17:00:00:00,2013-12-17:08:05:56,2014-02-25:00:00:00,MALE,37.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other
mpffep68ej,2013-12-17:00:00:00,2013-12-17:09:05:59,2014-03-29:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
n29m3ppuky,2013-12-17:00:00:00,2013-12-17:09:29:14,2013-12-20:00:00:00,FEMALE,37.0,facebook,12,en,api,other,omg,iOS,iPhone,Mobile Safari,US
f40eckwpn4,2013-12-17:00:00:00,2013-12-17:12:46:41,2013-12-23:00:00:00,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,ES
dag1xwu4ci,2013-12-17:00:00:00,2013-12-17:14:03:40,2013-12-18:00:00:00,MALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
l2182jpuxo,2013-12-17:00:00:00,2013-12-17:15:47:52,2014-01-29:00:00:00,FEMALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,DE
ujg7digfes,2013-12-17:00:00:00,2013-12-17:16:39:17,2014-01-06:00:00:00,FEMALE,41.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US
cs674de37p,2013-12-17:00:00:00,2013-12-17:16:53:28,2014-01-08:00:00:00,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
kro8j3fsw2,2013-12-17:00:00:00,2013-12-17:17:36:56,2014-02-22:00:00:00,FEMALE,33.0,facebook,12,en,api,other,linked,Moweb,Windows Desktop,Chrome,US
d1lnv1wio4,2013-12-17:00:00:00,2013-12-17:18:00:09,2014-04-01:00:00:00,MALE,34.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,Firefox,other
nvvpgkfq5c,2013-12-17:00:00:00,2013-12-17:18:05:32,2013-12-20:00:00:00,MALE,44.0,facebook,12,en,api,other,omg,Web,Windows Desktop,IE,US
xg5mfhi3ye,2013-12-17:00:00:00,2013-12-17:18:59:13,2014-01-17:00:00:00,FEMALE,52.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
cfqfea3own,2013-12-17:00:00:00,2013-12-17:19:20:35,2013-12-19:00:00:00,FEMALE,34.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
r2bfvfyrlv,2013-12-17:00:00:00,2013-12-17:19:37:26,2014-01-12:00:00:00,MALE,62.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
4g73jz8hrj,2013-12-17:00:00:00,2013-12-17:19:45:20,2013-12-17:00:00:00,FEMALE,50.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
4fxnvkbg3v,2013-12-17:00:00:00,2013-12-17:19:56:21,2013-12-18:00:00:00,MALE,29.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
6n6u22x8yn,2013-12-17:00:00:00,2013-12-17:20:08:57,2013-12-19:00:00:00,MALE,28.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
w3wphvne70,2013-12-17:00:00:00,2013-12-17:20:35:15,2013-12-18:00:00:00,MALE,38.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
5o0mkebazd,2013-12-17:00:00:00,2013-12-17:21:29:30,2014-01-14:00:00:00,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
viuz2jbayu,2013-12-17:00:00:00,2013-12-17:21:39:05,2013-12-17:00:00:00,MALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
stt18jfdus,2013-12-17:00:00:00,2013-12-17:22:09:59,2013-12-18:00:00:00,FEMALE,27.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,US
4tiow1nm0n,2013-12-17:00:00:00,2013-12-17:22:15:58,2013-12-17:00:00:00,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
nm05p5u56v,2013-12-17:00:00:00,2013-12-17:22:16:36,2014-02-21:00:00:00,FEMALE,64.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
d37rcoi7qy,2013-12-17:00:00:00,2013-12-17:23:09:29,2014-03-17:00:00:00,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
2xq2vm50e5,2013-12-17:00:00:00,2013-12-17:23:24:35,2013-12-18:00:00:00,MALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
f6u3jzvakp,2013-12-17:00:00:00,2013-12-17:23:52:14,2013-12-18:00:00:00,FEMALE,33.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,other
v0xpd6vaiu,2013-12-18:00:00:00,2013-12-18:00:10:48,2013-12-19:00:00:00,MALE,69.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
wxdlti95xh,2013-12-18:00:00:00,2013-12-18:00:43:04,2013-12-19:00:00:00,MALE,51.0,basic,0,en,direct,direct,linked,Web,Android Tablet,IE,US
j5lwhw7ae3,2013-12-18:00:00:00,2013-12-18:01:01:03,2013-12-18:00:00:00,MALE,25.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
4ttcqgnlga,2013-12-18:00:00:00,2013-12-18:01:03:30,2013-12-18:00:00:00,FEMALE,26.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US
m02h2ose71,2013-12-18:00:00:00,2013-12-18:01:19:42,2014-01-18:00:00:00,FEMALE,34.0,basic,0,en,sem-non-brand,vast,linked,Web,Windows Desktop,Chrome,US
udypv6iaor,2013-12-18:00:00:00,2013-12-18:01:28:04,2013-12-18:00:00:00,MALE,28.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
lzspsrqzmu,2013-12-18:00:00:00,2013-12-18:01:55:44,2014-02-13:00:00:00,MALE,42.0,facebook,0,en,other,other,marketing,Web,Windows Desktop,Chrome,IT
v35u5rtszt,2013-12-18:00:00:00,2013-12-18:02:26:49,2013-12-18:00:00:00,FEMALE,33.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1hduy2ip6x,2013-12-18:00:00:00,2013-12-18:03:09:00,2013-12-18:00:00:00,FEMALE,64.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
ny1etlrith,2013-12-18:00:00:00,2013-12-18:04:26:05,2014-02-12:00:00:00,MALE,37.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
